cgPlaId,cgHdId,startDtEarly,startDtLate,endDtEarly,endDtLate,phenYear,phenNote
5620,2013000859,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
5620,2013000860,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
5621,2013000861,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
5621,2013000862,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
5622,2013000863,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
5628,2013000864,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
5629,2013000865,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
5629,2013000866,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
5642,2013000867,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
5642,2013002652,"2013-08-04 00:00:00","2013-08-04 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,Small hd;1st day est on 8/16/2013
5644,2013000868,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
5650,2013000869,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
5653,2013000870,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
5653,2013000871,"2013-08-08 00:00:00","2013-08-08 00:00:00","2013-08-20 00:00:00","2013-08-20 00:00:00",2013,
5663,2013000872,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,"Funny head, some florettes not maturing"
5664,2013000873,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-27 00:00:00","2013-07-27 00:00:00",2013,
5664,2013000874,"2013-08-11 00:00:00","2013-08-11 00:00:00","2013-08-19 00:00:00","2013-08-19 00:00:00",2013,Damaged
5667,2013000875,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
5667,2013000876,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-16 00:00:00","2013-08-16 00:00:00",2013,
5668,2013000877,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
5668,2013000878,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
5673,2013000879,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
5673,2013000880,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
5701,2013000881,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
5701,2013000882,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
5705,2013000883,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
5705,2013000884,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
5705,2013000885,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
5705,2013000886,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
5706,2013000887,"2013-08-09 00:00:00","2013-08-09 00:00:00","2013-08-20 00:00:00","2013-08-20 00:00:00",2013,
5707,2013000888,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
5709,2013000889,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
5714,2013000890,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-17 00:00:00","2013-08-17 00:00:00",2013,
5714,2013000891,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
5735,2013000923,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
5737,2013000924,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
5737,2013000925,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
5738,2013000926,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
5740,2013000927,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
5741,2013000928,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
5741,2013000929,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
5742,2013000930,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-27 00:00:00","2013-07-27 00:00:00",2013,
5743,2013000931,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
5751,2013000932,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
5751,2013000933,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
5751,2013000934,"2013-08-13 00:00:00","2013-08-13 00:00:00","2013-08-24 00:00:00","2013-08-24 00:00:00",2013,
5762,2013000935,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
5764,2013000936,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
5775,2013000937,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
5783,2013000938,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
5783,2013000939,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
5783,2013000940,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
5792,2013000941,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
5795,2013000942,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
5809,2013000943,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
5846,2013000967,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
5855,2013000968,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
5856,2013000969,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
5856,2013000970,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
5857,2013000971,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
5863,2013000972,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
5902,2013000973,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
5902,2013000974,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
5908,2013002620,"2013-08-03 00:00:00","2013-08-03 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
5912,2013000975,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,Aphids
5912,2013000976,"2013-08-03 00:00:00","2013-08-03 00:00:00","2013-08-27 00:00:00","2013-08-27 00:00:00",2013,
5912,2013000977,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
5925,2013000978,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
5925,2013000979,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
5925,2013000980,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
5925,2013000981,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
5926,2013000982,"2013-08-06 00:00:00","2013-08-06 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
5926,2013000983,"2013-08-01 00:00:00","2013-08-01 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
5926,2013000984,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
5952,2013000985,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
5952,2013000986,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
6000,2013001010,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
6015,2013001011,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
6015,2013001012,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
6018,2013001013,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
6026,2013001014,"2013-07-29 00:00:00","2013-07-29 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
6026,2013001015,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
6026,2013001016,"2013-08-02 00:00:00","2013-08-02 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
6026,2013001017,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
6033,2013001018,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
6034,2013001019,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
6038,2013001020,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
6038,2013001021,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
6038,2013001022,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
6042,2013001023,"2013-08-13 00:00:00","2013-08-13 00:00:00","2013-08-29 00:00:00","2013-08-29 00:00:00",2013,
6044,2013001024,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-29 00:00:00","2013-07-29 00:00:00",2013,
6045,2013001025,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
6045,2013001026,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
6047,2013001027,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
6051,2013001028,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
6051,2013001029,"2013-07-11 00:00:00","2013-07-11 00:00:00","2013-07-22 00:00:00","2013-07-22 00:00:00",2013,
6057,2013001030,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
6058,2013001031,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
6068,2013001032,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
6071,2013001033,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
6084,2013001034,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
6099,2013001059,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
6099,2013001060,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
6101,2013001061,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
6101,2013001062,"2013-08-04 00:00:00","2013-08-04 00:00:00","2013-08-22 00:00:00","2013-08-22 00:00:00",2013,
6151,2013001063,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-16 00:00:00","2013-08-16 00:00:00",2013,1st day est on 7/28/13
6158,2013001064,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
6159,2013001065,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-22 00:00:00","2013-07-22 00:00:00",2013,
6163,2013001066,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
6163,2013001067,"2013-08-02 00:00:00","2013-08-02 00:00:00","2013-08-18 00:00:00","2013-08-18 00:00:00",2013,
6163,2013001068,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-27 00:00:00","2013-07-27 00:00:00",2013,
6164,2013001069,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,May be done 7/28/13 -deformed
6164,2013001070,"2013-07-13 00:00:00","2013-07-13 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
6164,2013001071,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
6172,2013001072,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
6172,2013001073,"2013-07-30 00:00:00","2013-07-30 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
6174,2013001074,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
6174,2013001075,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-27 00:00:00","2013-07-27 00:00:00",2013,
6175,2013001076,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-17 00:00:00","2013-08-17 00:00:00",2013,
6176,2013001077,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
6176,2013001078,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-16 00:00:00","2013-08-16 00:00:00",2013,
6176,2013001079,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-19 00:00:00","2013-08-19 00:00:00",2013,
6178,2013001080,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
6183,2013001081,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
6186,2013001084,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
6186,2013001085,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
6205,2013001094,"2013-08-07 00:00:00","2013-08-07 00:00:00","2013-08-17 00:00:00","2013-08-17 00:00:00",2013,
6205,2013001095,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
6205,2013001096,"2013-08-04 00:00:00","2013-08-04 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
6209,2013001098,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
6209,2013001099,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
6213,2013001100,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
6221,2013001101,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
6224,2013001102,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
6224,2013001103,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
6224,2013001104,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-17 00:00:00","2013-08-17 00:00:00",2013,1 immature 8/16/13
6224,2013001105,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
6224,2013001106,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
6224,2013001107,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
6231,2013001108,"2013-08-03 00:00:00","2013-08-03 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
6234,2013001109,"2013-08-15 00:00:00","2013-08-15 00:00:00","2013-08-27 00:00:00","2013-08-27 00:00:00",2013,Photoed
6280,2013001111,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
6280,2013001112,"2013-07-13 00:00:00","2013-07-13 00:00:00","2013-07-23 00:00:00","2013-07-23 00:00:00",2013,
6280,2013001113,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
6281,2013001114,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
6281,2013001115,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,1st day est on 7/28/13
6281,2013001116,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
6282,2013001117,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
6282,2013001118,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
6282,2013001119,"2013-07-29 00:00:00","2013-07-29 00:00:00","2013-08-19 00:00:00","2013-08-19 00:00:00",2013,
6282,2013001121,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
6283,2013001122,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
6287,2013001123,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
6287,2013001124,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
6287,2013001125,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
6287,2013001126,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
6287,2013001127,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
6290,2013001128,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
6290,2013001129,"2013-08-01 00:00:00","2013-08-01 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
6290,2013001130,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
6290,2013001131,"2013-07-09 00:00:00","2013-07-09 00:00:00","2013-07-23 00:00:00","2013-07-23 00:00:00",2013,
6290,2013001132,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
6292,2013001133,"2013-07-29 00:00:00","2013-07-29 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,Estimated start date
6292,2013001134,"2013-08-08 00:00:00","2013-08-08 00:00:00","2013-08-22 00:00:00","2013-08-22 00:00:00",2013,
6294,2013001135,"2013-08-05 00:00:00","2013-08-05 00:00:00","2013-08-26 00:00:00","2013-08-26 00:00:00",2013,Grazed&photoed
6294,2013001136,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
6296,2013001137,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
6296,2013001138,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
6296,2013001139,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-23 00:00:00","2013-07-23 00:00:00",2013,
6296,2013001140,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
6296,2013001141,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
6297,2013001142,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
6307,2013001143,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
6315,2013001144,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
6315,2013001145,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
6331,2013001163,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
6332,2013001164,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
6332,2013001165,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
6337,2013001166,"2013-08-17 00:00:00","2013-08-17 00:00:00","2013-09-01 00:00:00","2013-09-01 00:00:00",2013,2 immatures on 8/30/13
6337,2013001167,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-19 00:00:00","2013-08-19 00:00:00",2013,
6342,2013001168,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
6343,2013001169,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
6344,2013001170,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
6344,2013001171,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
6385,2013001172,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
6395,2013001173,"2013-07-12 00:00:00","2013-07-12 00:00:00","2013-07-23 00:00:00","2013-07-23 00:00:00",2013,
6395,2013001174,"2013-07-13 00:00:00","2013-07-13 00:00:00","2013-07-25 00:00:00","2013-07-25 00:00:00",2013,
6396,2013001175,"2013-08-09 00:00:00","2013-08-09 00:00:00","2013-08-24 00:00:00","2013-08-24 00:00:00",2013,Cat frass
6398,2013001176,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
6398,2013001177,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
6399,2013001178,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
6400,2013001179,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
6411,2013001180,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-23 00:00:00","2013-07-23 00:00:00",2013,
