"cgPlaId","row","pos","yrPlanted","ld1996","ld1997","ld1998","ld1999","fl1999","hdCt1999","achCt1999","ld2000","fl2000","hdCt2000","achCt2000","ld2001","fl2001","hdCt2001","ld2002","fl2002","hdCt2002","achCt2002","ld2003","fl2003","hdCt2003","achCt2003","ld2004","fl2004","hdCt2004","achCt2004","ld2005","fl2005","hdCt2005","achCt2005","ld2006","fl2006","hdCt2006","achCt2006","ld2007","fl2007","hdCt2007","achCt2007","ld2008","fl2008","hdCt2008","achCt2008","ld2009","fl2009","hdCt2009","achCt2009","ld2010","fl2010","hdCt2010","achCt2010","ld2011","fl2011","hdCt2011","achCt2011","ld2012","fl2012","hdCt2012","achCt2012","ld2013","fl2013","hdCt2013","achCt2013","ld2014","fl2014","hdCt2014","ld2015","fl2015","hdCt2015","ld2016","fl2016","hdCt2016","ld2017","fl2017","hdCt2017","ld2018","fl2018","hdCt2018"
"2602","1.33","908.67","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","1","1","1","192","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2603","1.33","909.00","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","2","481","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2604","1.33","909.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","212","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2605","1.33","909.67","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","1","142","1","0","0","0","1","0","0","0","1","0","0","0","1","1","3","631","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","1","1","1","0","0","1","0","0","1","1","1"
"2606","1.33","910.00","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","206","1","1","2","509","1","1","1","122","1","1","2","228","1","1","1","232","1","1","1","84","1","0","0","0","1","1","1","90","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0"
"2607","1.33","910.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","1","1","151","1","1","2","288","1","0","0","0","1","1","1","108","1","1","0","0","1","0","0","0","1","1","2","225","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2608","1.33","910.67","1999",,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2609","1.33","911.00","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","2","154","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","1","0","0","1","1","2","1","0","0","1","0","0","1","0","0"
"2610","1.33","911.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","1","93","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","116","1","0","0","0","1","1","1","127","1","0","0","0","1","0","0","0","1","1","1","139","1","0","0","1","1","2","1","0","0","1","0","0","1","1","1"
"2611","1.33","911.67","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","1","226","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","144","1","0","0","0","1","0","0","0","1","0","0","0","1","1","3","1","1","1","1","0","0","1","0","0","1","1","2"
"2612","1.33","912.00","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","1","1","2","411","1","0","0","0","1","1","2","339","1","1","1","200","1","0","0","0","1","1","1","169","1","1","0","0","1","0","0","0","1","0","0","1","1","2","1","0","0","1","0","0","1","1","2"
"2613","1.33","912.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","173","1","1","1","230","1","1","1","166","1","1","1","51","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2614","2.00","900.00","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","204","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","3","539","1","0","0","0","1","0","0","0","1","1","1","1","0","0","1","0","0","1","0","0","1","0","0"
"2615","2.00","900.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","2","324","1","0","0","0","1","1","1","154","1","0","0","1","1","2","1","0","0","1","0","0","1","0","0"
"2616","2.00","900.67","1999",,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2617","2.00","901.00","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","137","1","0","0","0","1","1","3","360","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","3","327","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"2618","2.00","901.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","1","135","1","0","0","0","1","1","1","170","1","0","0","0","1","1","1","152","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2619","2.00","901.67","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2620","2.00","902.00","1999",,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2621","2.00","902.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2622","2.00","902.67","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","3","471","1","1","2","507","1","0","0","0","1","1","1","216","1","1","1","103","1","0","0","0","1","1","0","1","1","1","1","0","0","1","1","0","1","1","2"
"2623","2.00","903.00","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","80","1","0","0","0","1","1","1","146","1","0","0","0","1","1","1","168","1","0","0","0","1","1","1","51","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2624","2.00","903.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","1","101","1","0","0","0","1","1","1","198","1","1","1","260","1","1","1","256","1","1","2","553","1","1","1","186","1","1","3","380","1","0","0","0","1","0","0","0","1","0","0","1","1","1","1","0","0","1","0","0","1","1","1"
"2625","2.00","903.67","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","180","1","1","1","172","1","1","2","376","1","1","1","206","1","1","1","211","1","1","1","232","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2626","2.00","904.00","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","1","176","1","0","0","0","1","1","1","121","1","0","0","0","1","0","0","0","1","1","2","215","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0"
"2627","2.00","904.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","1","176","1","1","1","211","1","0","0","0","1","1","1","207","1","1","2","474","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2628","2.00","904.67","1999",,,,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2629","2.00","905.00","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","1","259","1","0","0","0","1","0","0","0","1","1","1","278","1","1","1","233","1","0","0","0","1","1","2","355","1","0","0","0","1","1","0","0","1","1","2","302","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2630","2.00","905.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","132","1","1","1","227","1","0","0","0","1","1","1","234","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2631","2.00","905.67","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","123","1","0","0","0","1","1","1","186","1","1","1","75","1","0","0","0","1","1","1","188","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2632","2.00","906.00","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","1","1","187","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","220","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2633","2.00","906.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2634","2.00","906.67","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","5","935","1","0","0","0","1","0","0","0","1","1","2","323","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2635","2.00","907.00","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","2","454","1","1","1","213","1","0","0","0","1","0","0","0","1","1","1","162","1","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2636","2.00","907.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","1","1","170","1","1","1","128","1","1","1","135","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2637","2.00","907.67","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","1","125","1","0","0","0","1","1","1","179","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2638","2.00","908.00","1999",,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2639","2.00","908.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","1","159","1","0","0","0","1","0","0","0","1","1","1","9","1","0","0","0","1","1","3","500","1","0","0","0","1","1","1","161","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2640","2.00","908.67","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","1","233","1","0","0","0","1","1","2","387","1","0","0","0","1","0","0","0","1","1","5","820","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2641","2.00","909.00","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","169","1","0","0","0","1","1","1","217","1","1","1","188","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2642","2.00","909.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","1","1","195","1","1","2","291","1","0","0","0","1","1","1","127","1","0","0","0","1","1","0","0","1","1","1","74","1","0","0","1","1","1","1","0","0","1","0","0","1","0","0"
"2643","2.00","909.67","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","1","1","1","114","1","1","0","0","1","1","1","136","1","0","0","0","1","1","0","0","1","1","1","67","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2644","2.00","910.00","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","137","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2645","2.00","910.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","1"
"2646","2.00","910.67","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","1","1","66","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2647","2.00","911.00","1999",,,,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2648","2.00","911.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","2","1","0","0","1","0","0","1","0","0","1","0","0"
"2649","2.00","911.67","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","162","1","0","0","0","1","1","1","129","1","0","0","0","1","0","0","0","1","1","1","102","1","0","0","0","1","0","0","1","1","1","1","0","0","1","0","0","1","1","2"
"2650","2.00","912.00","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2651","2.00","912.33","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0"
"2652","2.67","900.00","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2653","2.67","900.33","1999",,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2654","2.67","900.67","1999",,,,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","173","1","0","0","0","1","0","0","0","1","1","1","181","1","1","0","0","1","1","1","164","1","0","0","0","1","1","4","538","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"2655","2.67","901.00","1999",,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2656","2.67","901.33","1999",,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
